participant,session,trial_number_overall,image_name,fixation_duration,eccentricity_fix,eccentricity_obj,sacc_amp,ROI_size
508,2,132,1448.jpg,1904,89.7008918573277,100.761573403992,2.62928025839921,808
508,2,23,1450.jpg,661,85.7394308355263,49.0855443279962,NaN,9613
508,2,120,1453.jpg,302,140.556927968706,95.7079321189424,NaN,27029
508,2,120,1453.jpg,374,76.3167740408359,95.7079321189424,1.86391177934544,27029
508,2,120,1453.jpg,545,151.176221675236,118.304658593387,2.3964202769533,350
508,2,120,1453.jpg,1695,163.395991382898,161.380892397851,3.06931559278334,3423
508,2,82,1454.jpg,1029,69.5287710232246,62.6945047782768,0.615465048272387,589
508,2,82,1454.jpg,1078,100.001249992188,97.4996600677617,3.73198300589425,1120
508,2,138,1457.jpg,988,130.162398564255,164.484599476638,NaN,22519
508,2,138,1457.jpg,1357,151.898815005253,164.484599476638,4.34935375818696,22519
508,2,102,1461.jpg,795,96.9806681767042,79.1160799636065,3.67985103453192,231
508,2,102,1461.jpg,1332,146.144620154147,143.562464793969,0.632786393546628,1791
508,2,22,1467.jpg,1417,70.4006392016436,136.927624674545,NaN,12409
508,2,22,1467.jpg,331,123.815386765943,136.927624674545,3.09368093716717,12409
508,2,20,1474.jpg,245,108.380118102907,106.301722617238,1.19371128535959,3718
508,2,20,1474.jpg,211,110.296192137354,133.043248427888,0.588087344610672,418
508,2,20,1474.jpg,807,118.90016820846,133.043248427888,3.40132770324234,418
508,2,20,1474.jpg,761,80.0765258986677,106.301722617238,1.19076256612648,3718
508,2,57,1475.jpg,506,91.0013736160065,82.3674033939431,1.43494938604757,884
508,2,57,1475.jpg,748,123.455457554537,109.024484660196,0.610516440069155,988
508,2,13,1482.jpg,355,89.5335132785484,NaN,0.874489479438658,117768
508,2,118,1484.jpg,567,85.4239427795276,106.523750826844,0.520313661986718,12896
508,2,118,1484.jpg,351,139.861538673075,NaN,3.18294625194279,72208
508,2,118,1484.jpg,632,76.1002628116355,49.4732835504081,4.57458094711185,323
508,2,14,1502.jpg,304,88.562125087421,50.6924389598205,1.51890002980764,40550
508,2,14,1502.jpg,1430,145.88779935279,162.299990332112,1.97377266719331,595
508,2,83,1514.jpg,412,116.00969787048,77.4306808579943,2.48235359638315,7945
508,2,83,1514.jpg,282,75.068302232034,77.4306808579943,0.699989291180911,7945
508,2,83,1514.jpg,1140,80.908899386903,77.4306808579943,3.19097917265552,7945
508,2,59,1531.jpg,1550,109.262299078868,114.766438368972,1.65874476774586,1179
508,2,4,1540.jpg,507,116.602958796079,114.15902348888,1.02958971383581,3467
508,2,4,1540.jpg,180,87.0359121282704,114.15902348888,0.841363955422465,3467
508,2,4,1540.jpg,356,114.268324569847,159.194523486013,1.04213653916217,6520
508,2,4,1540.jpg,938,144.323421522634,159.194523486013,0.58972229346395,6520
508,2,4,1540.jpg,893,121.832877336128,NaN,2.01002610022686,84941
508,2,58,1550.jpg,611,94.5899043238759,NaN,1.66922897667197,45644
508,2,49,1553.jpg,435,103.059448863265,147.074095009783,NaN,31445
508,2,49,1553.jpg,250,135.411410154388,147.074095009783,0.782567366959284,31445
508,2,49,1553.jpg,1836,157.645964109456,166.480630346725,2.20536289324522,2549
508,2,109,1556.jpg,416,96.0481650006912,97.8707045624425,1.94694792949789,27158
508,2,109,1556.jpg,541,83.7928994605151,NaN,3.57731220064551,101848
508,2,109,1556.jpg,472,96.6397951156769,164.257722397874,4.08839650628083,5571
508,2,96,1561.jpg,1627,97.612755314047,133.605662917572,1.72194069508185,1967
508,2,96,1561.jpg,742,73.0770141699837,NaN,1.59004203118775,106829
508,2,159,1563.jpg,258,99.3491318532779,89.3177172262758,NaN,15970
508,2,159,1563.jpg,492,116.530039045733,129.944291802908,1.59378897452677,4100
508,2,159,1563.jpg,397,98.5659677576394,105.671539551892,0.791645472074712,82
508,2,159,1563.jpg,673,78.2192431566555,100.653915717398,0.555614733179119,3105
508,2,141,1567.jpg,923,106.288522428341,86.4452439450012,NaN,676
508,2,141,1567.jpg,796,69.6509152847254,71.3724331109428,0.891924093397792,56763
508,2,141,1567.jpg,513,90.8639092269312,86.4452439450012,1.15246800557653,676
508,2,8,1583.jpg,446,120.001041662146,61.2242318437949,2.46949270328225,19961
508,2,8,1583.jpg,1857,113.182374952993,117.981951852206,1.26658551052323,4854
508,2,8,1583.jpg,694,116.001077581202,117.981951852206,0.655120847622325,4854
508,2,42,1585.jpg,168,108.135331876311,131.567466952383,1.83568031720942,44204
508,2,42,1585.jpg,212,168.170300588421,174.477764565145,1.32033221344924,10000
508,2,42,1585.jpg,610,171.018273877384,174.477764565145,0.897360609326772,10000
508,2,42,1585.jpg,1118,76.8195938546931,145.874939688465,5.10808376398135,8402
508,2,42,1585.jpg,594,182.247770905435,174.477764565145,5.60858083244592,10000
508,2,38,1586.jpg,454,79.1912242612778,44.4320132871918,1.37338525595892,3544
508,2,38,1586.jpg,2146,99.6807403664319,110.395579414285,0.73746622477462,11127
508,2,128,1590.jpg,566,98.9002022242624,NaN,NaN,95510
508,2,128,1590.jpg,586,149.111535435727,145.573846492354,1.62123056595171,1813
508,2,128,1590.jpg,1142,168.146513493441,145.573846492354,5.14490378597134,1813
508,2,114,1592.jpg,704,121.392956962091,97.0030646814241,NaN,628
508,2,114,1592.jpg,191,129.190750442901,97.0030646814241,4.33506073802888,628
508,2,44,1631.jpg,586,135.041660238609,140.868056824835,1.92110278514056,21155
508,2,44,1631.jpg,1073,173.208689158483,140.868056824835,0.846960661162306,21155
508,2,44,1631.jpg,536,119.963536126608,140.868056824835,1.03230148013922,21155
508,2,130,1650.jpg,352,86.0014534760896,43.9334695613138,NaN,17344
508,2,130,1650.jpg,2653,75.1481869375436,96.7535903061043,0.50704098134436,2457
508,2,91,1662.jpg,673,117.069423847561,150.804226591868,NaN,7900
508,2,91,1662.jpg,1358,138.0335104241,150.804226591868,4.41314267175728,7900
508,2,91,1662.jpg,724,72.2374556584048,85.8551846700607,4.19104536455758,3890
508,2,67,1696.jpg,593,109.138673255634,92.3127677940408,1.36459191917638,2127
508,2,67,1696.jpg,355,157.083576480802,162.490615703095,2.78650167024558,87
508,2,67,1696.jpg,308,132.163724221134,161.064765761181,0.835884711707404,1020
508,2,10,1698.jpg,823,76.7935544170212,88.7168000532499,1.60713927616588,8011
508,2,10,1698.jpg,950,96.0013020745031,88.7168000532499,0.613718192034663,8011
508,2,10,1698.jpg,1513,80.1451807659076,88.7168000532499,0.598411554303943,8011
509,1,136,1047.jpg,505,93.9161860384034,NaN,0.72152479422806,128025
509,1,136,1047.jpg,565,77.8090611689924,NaN,2.53598256752925,128025
509,1,136,1047.jpg,430,99.7308878933703,NaN,2.61786489143027,128025
509,1,150,1083.jpg,2421,123.232503829144,37.5771278681095,NaN,5287
509,1,150,1083.jpg,428,128.896276129297,129.210783974678,2.71438826135974,1676
509,1,150,1083.jpg,846,87.591380854511,129.210783974678,1.93455958117193,1676
509,1,66,1094.jpg,1495,69.4640194633164,NaN,NaN,88603
509,1,66,1094.jpg,466,97.3973818949976,69.627399716324,1.4156062059329,44838
509,1,66,1094.jpg,671,101.204001897158,69.627399716324,4.35943108059586,44838
509,1,139,1115.jpg,1165,75.9950656292894,NaN,NaN,132976
509,1,139,1115.jpg,643,113.200044169603,NaN,2.04173922604179,132976
509,1,139,1115.jpg,1110,99.4245945427991,NaN,2.66147707700531,132976
509,1,117,1124.jpg,1480,71.5629093874753,NaN,NaN,115876
509,1,117,1124.jpg,459,156.40732080053,NaN,3.39965405041285,115876
509,1,117,1124.jpg,796,104.576527002956,109.757290358206,4.71556385608578,427
509,1,117,1124.jpg,519,73.506802406308,NaN,2.17897703205876,115876
509,1,27,1139.jpg,790,77.0016233595111,78.1928742463279,NaN,285
509,1,27,1139.jpg,1635,92.9852138783366,NaN,1.77894489719229,126864
509,1,157,1164.jpg,1157,101.854062265577,NaN,NaN,136917
509,1,157,1164.jpg,643,82.3969052816912,NaN,2.26865364275674,136917
509,1,157,1164.jpg,926,136.953459248023,NaN,2.53418160924072,136917
509,1,157,1164.jpg,904,83.7152913152669,NaN,1.1712952314113,136917
509,1,18,1186.jpg,1033,114.844460031819,52.6748497392415,1.92792006451564,10723
509,1,30,1215.jpg,530,104.145331148352,49.6547161313701,NaN,49465
509,1,30,1215.jpg,1014,206.121929934687,175.733394244599,2.60538087448103,14500
509,1,30,1215.jpg,627,137.205138387744,175.733394244599,1.62052695758718,14500
509,1,30,1215.jpg,581,174.058179928437,175.733394244599,1.48453245808308,14500
509,1,30,1215.jpg,921,107.12726076961,148.123543557745,5.83632785142636,12539
509,1,118,1216.jpg,650,132.684776820855,NaN,NaN,128099
509,1,118,1216.jpg,478,87.3970823311625,NaN,2.93156219242406,128099
509,1,118,1216.jpg,792,126.792152754025,NaN,4.37765479770419,128099
509,1,118,1216.jpg,1586,89.9847209252771,NaN,3.5507425808658,128099
509,1,3,1231.jpg,702,74.7880338022066,122.691187019454,3.06134552870592,6650
509,1,3,1231.jpg,608,124.816865847529,64.22106232083,2.15004303589586,14272
509,1,158,1248.jpg,1718,104.145331148352,NaN,NaN,112021
509,1,158,1248.jpg,1129,110.368700273221,139.796692363209,2.63444189839306,3311
509,1,158,1248.jpg,440,121.800041050896,NaN,3.30616766686205,112021
509,1,158,1248.jpg,326,190.355588307777,NaN,1.87069305306306,112021
509,1,92,1293.jpg,967,92.92604586444,92.1931986949211,NaN,884
509,1,92,1293.jpg,1229,137.32170258193,NaN,1.88733415931379,136567
509,1,92,1293.jpg,658,186.767904094895,NaN,NaN,136567
509,1,115,1339.jpg,1264,135.853781691935,NaN,NaN,98537
509,1,115,1339.jpg,907,97.602510213621,103.464976916888,2.73795691024548,2564
509,1,20,1351.jpg,1399,156.061686521708,152.566432231606,2.99838810132741,2983
509,1,19,1370.jpg,1823,95.2326099610842,NaN,NaN,132396
509,1,19,1370.jpg,854,187.193082137135,NaN,2.77675509740941,132396
509,1,43,1419.jpg,674,146.534125718209,NaN,NaN,136171
509,1,43,1419.jpg,1260,158.152616165525,NaN,3.37431215233343,136171
509,1,43,1419.jpg,557,98.5050760113406,114.737634341959,3.68788292079898,507
509,1,154,1474.jpg,1498,227.23611068666,NaN,NaN,127661
509,1,154,1474.jpg,521,133.372598385126,133.043248427888,NaN,418
509,1,8,1544.jpg,420,135.2081728299,94.4560004271289,NaN,6900
509,1,8,1544.jpg,638,79.8952439135146,94.4560004271289,2.15462013712544,6900
509,1,6,1605.jpg,563,158.266389356679,NaN,3.7200590729368,135397
509,1,6,1605.jpg,1606,77.6095999216592,32.7575831843073,1.33624662482129,498
509,2,9,1002.jpg,535,97.9400326730597,NaN,1.91585191965321,70659
509,2,9,1002.jpg,702,132.159940980616,105.710304690998,2.09152838206401,2123
509,2,158,1041.jpg,383,96.4585403165526,127.628166724847,2.31599068369198,36043
509,2,158,1041.jpg,672,125.527885348236,150.542881079005,1.57368588636591,2285
509,2,158,1041.jpg,1034,143.635824222232,150.542881079005,1.15860048081836,2285
509,2,57,1045.jpg,449,92.812984005472,NaN,NaN,105420
509,2,57,1045.jpg,701,87.8877124517415,105.038843740361,4.38719064557533,20313
509,2,37,1053.jpg,367,119.880148481723,NaN,2.24390502220184,105506
509,2,37,1053.jpg,523,111.446175349359,67.505997384205,5.3758954900009,1650
509,2,37,1053.jpg,1160,82.9593273839657,67.505997384205,0.859301875477946,1650
509,2,37,1053.jpg,467,122.66315665268,NaN,5.2583100511124,105506
509,2,37,1053.jpg,721,94.9170690655796,67.505997384205,4.81136443575821,1650
509,2,157,1054.jpg,123,113.001106189276,112.429458410557,1.72518485185868,2600
509,2,157,1054.jpg,265,69.2188558125602,92.1034042871648,1.43423304013169,2654
509,2,157,1054.jpg,808,109.028665955335,112.429458410557,1.05641912797576,2600
509,2,151,1058.jpg,334,123.48785365371,NaN,2.51997520122042,134559
509,2,151,1058.jpg,624,77.1443452237427,NaN,1.05890466288316,134559
509,2,151,1058.jpg,760,131.932748019588,NaN,1.91581035921213,134559
509,2,97,1060.jpg,1498,91.6201397073809,105.901472899148,0.921647899070291,31227
509,2,50,1074.jpg,1403,143.384971318475,NaN,2.75322407237999,133614
509,2,50,1074.jpg,488,163.478591870618,172.925662060902,3.89541268422973,4304
509,2,76,1084.jpg,309,185.623947808466,NaN,4.9506574054246,130929
509,2,76,1084.jpg,590,120.279881942077,120.263537559733,2.48692874432721,5086
509,2,76,1084.jpg,784,176.681210093207,NaN,1.49004599996516,130929
509,2,76,1084.jpg,776,142.808438126044,120.263537559733,2.18207823578332,5086
509,2,111,1085.jpg,605,71.1354342082763,85.4102285875363,3.14454767914232,2069
509,2,98,1090.jpg,619,81.7327963549517,109.905349576821,2.31292942205225,14593
509,2,98,1090.jpg,906,80.5248408877658,123.252776918223,2.46824273033596,3312
509,2,124,1092.jpg,663,93.4679089313546,141.965570527667,2.03639100016278,10782
509,2,43,1102.jpg,693,136.770793665899,199.973640805859,2.76600327297898,9620
509,2,43,1102.jpg,769,158.007120092735,182.802399122067,4.75542019823556,15392
509,2,55,1106.jpg,560,70.3082498715478,71.6844772195124,2.41951992649909,86
509,2,55,1106.jpg,1005,103.083703852743,93.3209519309926,3.19698552200174,29914
509,2,99,1110.jpg,835,85.8210347176029,NaN,1.78828760232559,115371
509,2,99,1110.jpg,829,73.9611384444561,82.1792815279771,2.59372806794108,550
509,2,99,1110.jpg,879,75.3010624095039,100.0777156687,2.93360759055396,12090
509,2,26,1114.jpg,816,120.038535479237,113.474938876206,2.90398709887757,520
509,2,26,1114.jpg,598,120.175912727967,116.94050353887,2.65574756445247,5737
509,2,26,1114.jpg,690,98.3628486777401,113.474938876206,1.39527240404019,520
509,2,74,1122.jpg,352,139.539420953364,203.546844429912,3.45179434211971,13014
509,2,74,1122.jpg,794,133.027252846926,203.546844429912,2.00100934057795,13014
509,2,15,1125.jpg,583,80.9706737035082,76.3615341970185,1.4527131913813,2859
509,2,15,1125.jpg,500,87.6427407147905,160.313907545652,2.69589156332221,13863
509,2,15,1125.jpg,857,123.63353105044,102.880646418517,2.67264066114754,41773
509,2,148,1126.jpg,300,69.7154932565208,86.8747496313038,1.41257934072978,7588
509,2,148,1126.jpg,1641,109.700729259199,120.115430871628,1.04950420880434,1187
509,2,148,1126.jpg,1025,185.421816407887,205.824574611274,6.04800220026689,1265
509,2,5,1132.jpg,1505,72.2305337097823,131.023060683176,NaN,8599
509,2,5,1132.jpg,553,144.69364187828,173.242589618615,3.85298639482982,1688
509,2,5,1132.jpg,248,109.4086376846,149.247780257391,1.04412361172743,17808
509,2,5,1132.jpg,738,154.671425932523,173.242589618615,0.853907710977692,1688
509,2,5,1132.jpg,829,110.137414169754,149.247780257391,1.30737515976588,17808
509,2,30,1146.jpg,496,182.393119387766,NaN,4.82805792057482,113547
509,2,30,1146.jpg,262,76.3560737597213,65.8166531165989,2.15001240332809,612
509,2,30,1146.jpg,1082,102.889503837855,79.1233540491823,2.92432621339526,972
509,2,87,1155.jpg,566,125.040993278205,NaN,2.10522466369479,130345
509,2,87,1155.jpg,481,70.7407237735097,94.4108962186939,2.95654407131142,3576
509,2,87,1155.jpg,1094,97.2946555572299,94.4108962186939,0.97960290636215,3576
509,2,78,1156.jpg,567,144.19171266061,137.263293904406,3.91030359969521,9464
509,2,78,1156.jpg,1895,75.0416550990182,68.2293596245796,2.52910219076599,15117
509,2,84,1160.jpg,399,87.43712026365,NaN,2.35511164781353,129713
509,2,84,1160.jpg,498,115.391724139992,134.730570972838,0.804677722946227,306
509,2,84,1160.jpg,851,185.435298689327,206.363279868893,1.77983259681201,3819
509,2,84,1160.jpg,312,73.6495078055516,NaN,6.1423575208006,129713
509,2,84,1160.jpg,597,187.032751142681,NaN,2.94373616829816,129713
509,2,150,1161.jpg,512,69.543152071214,NaN,1.57784149721864,79917
509,2,150,1161.jpg,725,109.468031863188,94.5393976501891,1.89412692973033,15850
509,2,46,1163.jpg,671,76.7023467698349,45.0140514191127,NaN,5370
509,2,46,1163.jpg,630,76.5588009310491,45.0140514191127,2.07560143417678,5370
509,2,46,1163.jpg,1343,111.046161572564,150.552925745184,2.90270723450655,4429
509,2,130,1169.jpg,446,83.266139576661,102.957658656837,0.780601073436425,584
509,2,130,1169.jpg,732,75.90948557328,84.1832467962386,1.77346909463661,356
509,2,31,1172.jpg,357,131.898635322736,NaN,3.00767852200024,137074
509,2,31,1172.jpg,827,106.98247520038,120.100855022272,2.4057437636934,645
509,2,31,1172.jpg,476,105.243764660905,NaN,4.28780406647643,137074
509,2,31,1172.jpg,791,156.007211371782,148.95016318686,1.84439933458641,455
509,2,123,1177.jpg,478,73.5272058492637,81.1218770025595,1.78212640874733,2017
509,2,138,1181.jpg,1175,70.6770825657087,108.92851323091,1.83671147805343,1751
509,2,138,1181.jpg,728,105.148704224065,147.220645478607,4.16153132019903,10828
509,2,138,1181.jpg,914,137.110357012153,147.220645478607,0.916793013782267,10828
509,2,38,1191.jpg,967,118.111176439827,NaN,2.95557022305006,133338
509,2,38,1191.jpg,511,153.18697725329,157.882797619698,7.73801261684214,2479
509,2,38,1191.jpg,516,166.96182198335,157.882797619698,0.871273824603304,2479
509,2,129,1196.jpg,862,132.159940980616,147.053584737976,3.03986166612151,345
509,2,129,1196.jpg,221,115.179208193146,188.323452963656,5.63692091673675,4897
509,2,129,1196.jpg,573,172.023980886387,188.323452963656,1.5013263350734,4897
509,2,129,1196.jpg,565,105.613682825664,NaN,1.81522649618434,122936
509,2,20,1200.jpg,475,182.4588994815,177.811476575091,4.48202085563583,63
509,2,20,1200.jpg,1284,99.3340324360186,110.793001628488,2.17334458457435,4601
509,2,20,1200.jpg,185,136.02297600038,NaN,1.81541393677736,107428
509,2,20,1200.jpg,703,106.987148760961,96.9940883174827,1.24821650901242,1179
509,2,106,1206.jpg,669,97.8634252415068,83.3807943395181,2.79276221255597,27540
509,2,128,1208.jpg,650,69.543152071214,106.499699116866,1.57002773023987,16026
509,2,128,1208.jpg,679,102.5,106.499699116866,2.07164681094637,16026
509,2,72,1214.jpg,565,125.072978696439,NaN,NaN,131974
509,2,72,1214.jpg,224,131.800037936262,NaN,3.90232339171237,131974
509,2,72,1214.jpg,472,101.045781703147,79.5675004040745,1.04817809151478,901
509,2,141,1218.jpg,530,104.944032703151,NaN,2.10653184597272,100992
509,2,141,1218.jpg,774,91.5873899617191,97.8667498675617,1.65949194369902,1900
509,2,141,1218.jpg,757,166.827006207029,189.845552272229,2.05008521192154,3286
509,2,89,1219.jpg,656,111.221625595025,NaN,3.22493217771635,131866
509,2,110,1228.jpg,772,81.5551960331161,97.4469366784576,3.61678097782808,5501
509,2,110,1228.jpg,344,90.1678989441364,138.72583333595,3.06682199188491,5478
509,2,110,1228.jpg,1245,146.041946029215,138.72583333595,1.60523863101783,5478
509,2,71,1232.jpg,1294,134.971293244156,99.2547831828493,2.72580401672995,22097
509,2,71,1232.jpg,337,127.578407263925,NaN,5.34260801436963,111966
509,2,71,1232.jpg,664,143.461667354036,158.863660107623,1.63607208472391,2450
509,2,71,1232.jpg,419,145.379675333246,99.2547831828493,4.68341147484406,22097
509,2,71,1232.jpg,560,117.984109099488,99.2547831828493,2.8208092904324,22097
509,2,134,1240.jpg,446,90.4170890927152,112.790084874506,1.51958288478652,2089
509,2,134,1240.jpg,491,118.77394495427,112.790084874506,0.60092257668117,2089
509,2,29,1242.jpg,262,134.5,NaN,3.42977284795618,132923
509,2,29,1242.jpg,2010,93.6923155867118,65.9387696951058,1.15561270184704,2675
509,2,94,1258.jpg,507,123.888054307104,161.204610642771,4.14893226889237,4676
509,2,94,1258.jpg,751,81.9588311288051,NaN,2.34655944818141,123483
509,2,35,1273.jpg,378,111.697135146789,77.1565787020817,NaN,16127
509,2,35,1273.jpg,1373,122.846448870124,79.2746156363185,2.52398806416825,13373
509,2,132,1279.jpg,489,121.298186301362,103.636422267866,2.79669094223758,21505
509,2,132,1279.jpg,505,135.967827076849,174.599319883026,1.57146084356521,6429
509,2,132,1279.jpg,253,72.8920434615466,76.8329414912698,1.52060548340158,2008
509,2,132,1279.jpg,626,115.677353012593,103.636422267866,3.47694112074293,21505
509,2,132,1279.jpg,564,145.121500819141,174.599319883026,1.34895602874869,6429
509,2,95,1286.jpg,1400,122.540809528908,180.069653403316,4.70421694946703,7144
509,2,95,1286.jpg,662,125.623445264011,133.303527685017,5.40982710050513,257
509,2,95,1286.jpg,501,83.7928994605151,156.451002511787,5.67483471736368,38726
509,2,16,1291.jpg,332,94.3358362447697,80.4223924232251,2.87920068637061,14761
509,2,16,1291.jpg,623,166.827006207029,196.656661342791,2.2079999467414,1396
509,2,16,1291.jpg,540,121.162081527184,60.094972781504,6.38470436152315,2774
509,2,16,1291.jpg,969,118.803409041997,108.236351147618,4.88356149669359,168
509,2,11,1294.jpg,866,80.4316480000255,135.236122312773,NaN,11499
509,2,11,1294.jpg,982,118.537968600782,135.236122312773,0.897816920592076,11499
509,2,11,1294.jpg,738,112.611056295552,NaN,2.37381403653773,119494
509,2,93,1304.jpg,655,84.0907248155229,109.818994417086,1.44861697276627,34736
509,2,93,1304.jpg,768,126.361584352207,109.008291055153,2.27754316349128,2303
509,2,58,1330.jpg,571,126.223016918469,134.483061381387,3.60778917684461,9228
509,2,58,1330.jpg,1162,84.0728850462502,57.5161403226668,1.68477625765392,38
509,2,58,1330.jpg,557,116.00969787048,139.51183267657,4.88869653888763,9663
509,2,58,1330.jpg,460,83.4820339953454,76.8057033115544,4.5155675243264,452
509,2,23,1333.jpg,589,72.334293388406,NaN,NaN,80159
509,2,23,1333.jpg,476,97.3665753736877,127.324125121336,3.25329242699176,14755
509,2,23,1333.jpg,512,159.556416354843,141.456980062886,3.04209442980325,38370
509,2,23,1333.jpg,822,102.441446690292,127.324125121336,1.15284479955263,14755
509,2,23,1333.jpg,694,92.6620202672055,46.7819172688401,4.50933659219191,902
509,2,32,1337.jpg,1073,149.067937531852,177.214396019478,2.5620191990548,3540
509,2,45,1340.jpg,445,103.895380070531,NaN,3.48475776159794,119509
509,2,45,1340.jpg,1839,100.071224635257,90.560761019157,1.44904481839939,118
509,2,143,1348.jpg,476,97.0012886512339,NaN,2.56109718599178,129653
509,2,143,1348.jpg,176,92.3918286430137,75.3432297525191,4.35207760058013,6120
509,2,143,1348.jpg,903,142.282289832572,143.034388819965,4.79606395183218,2389
509,2,143,1348.jpg,380,90.6490485333409,75.3432297525191,4.96280712296697,6120
509,2,143,1348.jpg,670,75.6058860142516,94.9894626632059,0.702969949215613,771
509,2,137,1354.jpg,761,72.2789734293453,81.0834459472435,NaN,11510
509,2,137,1354.jpg,800,119.767483066148,113.656850953472,2.11462929698129,727
509,2,25,1356.jpg,649,85.8676306881703,51.5719022937052,1.81219805821031,7
509,2,142,1357.jpg,1075,87.5685445808025,87.8318415325219,1.97902801727248,26999
509,2,142,1357.jpg,419,120.001041662146,54.8203526284415,2.59987892068439,1386
509,2,118,1363.jpg,671,175.502848979725,171.898132730208,3.04546556621489,9046
509,2,7,1374.jpg,394,105.428885984819,103.698468106761,1.96162522630661,21341
509,2,7,1374.jpg,496,155.029835838138,163.555958471449,1.18531495577293,8487
509,2,7,1374.jpg,651,178.295400950221,163.555958471449,1.01967209429735,8487
509,2,7,1374.jpg,637,104.676883790071,103.698468106761,2.96156080978432,21341
509,2,117,1375.jpg,245,105.058317138625,101.663347821573,2.39259961313259,2885
509,2,48,1376.jpg,795,142.622754145333,168.164273778975,4.43087917411717,32840
509,2,48,1376.jpg,1460,86.2046982478333,99.0861742808823,1.77695575069955,55826
509,2,48,1376.jpg,894,97.9706588729503,100.96841281177,3.0018585383974,1939
509,2,101,1378.jpg,206,137.328984558978,98.2889395835519,2.27977021626071,13330
509,2,101,1378.jpg,1141,103.490337713238,98.2889395835519,1.13258420797012,13330
509,2,101,1378.jpg,1157,77.9631323126515,75.2601834418118,2.05533741309805,55979
509,2,112,1379.jpg,365,91.3304439932271,109.59107698237,2.87005438004158,11686
509,2,112,1379.jpg,537,147.584721431454,109.59107698237,2.34720424403095,11686
509,2,121,1400.jpg,2247,75.817214404118,78.970404347799,2.15563158178023,2696
509,2,105,1405.jpg,901,71.1705697602598,NaN,NaN,76880
509,2,105,1405.jpg,725,100.713703139146,98.1355971118677,2.13217252308156,52983
509,2,160,1409.jpg,526,121.910828067075,NaN,4.02309347755369,83424
509,2,160,1409.jpg,676,89.7566153550812,123.041199849885,1.36973088041356,4712
509,2,4,1411.jpg,578,117.41486277299,NaN,NaN,128780
509,2,4,1411.jpg,559,82.1233827846856,NaN,1.47755481263865,128780
509,2,4,1411.jpg,695,96.6863485710366,NaN,3.43168875681555,128780
509,2,133,1430.jpg,577,119.942694650404,143.583580808552,3.37945964738779,39471
509,2,133,1430.jpg,396,81.204987531555,100.267474315504,2.25525449040521,31034
509,2,70,1431.jpg,523,125.288666686177,NaN,2.62973800155076,114996
509,2,70,1431.jpg,506,114.058099230173,147.134672765767,3.7921105357015,10453
509,2,70,1431.jpg,662,140.649386774348,188.557812768418,2.48665023701435,2080
509,2,113,1435.jpg,691,78.5763959468745,123.054954045298,2.90713733747851,10875
509,2,113,1435.jpg,703,106.264998941326,137.037624292056,1.56201744651673,492
509,2,136,1436.jpg,1105,108.541466730462,106.97915562044,2.33975216322387,664
509,2,75,1442.jpg,449,147.713404943492,NaN,3.48997974031946,73039
509,2,75,1442.jpg,601,107.029201622735,104.270898889415,2.58986278701256,58832
509,2,75,1442.jpg,777,89.7120393258341,104.270898889415,0.779719526796759,58832
509,2,147,1444.jpg,478,82.2268204419945,79.653513736681,0.832327806403448,14164
509,2,147,1444.jpg,1362,129.511582493613,154.3315306698,1.32962492849443,1834
509,2,86,1448.jpg,521,86.2046982478333,111.857412443852,1.31398862313777,694
509,2,86,1448.jpg,729,92.6620202672055,51.3725688410362,3.54925267561938,40889
509,2,86,1448.jpg,985,83.721263726726,100.761573403992,3.46858728334838,808
509,2,8,1453.jpg,578,117.882356610309,118.304658593387,2.85171680350333,350
509,2,8,1453.jpg,610,142.958910180513,118.304658593387,1.32138598214665,350
509,2,125,1454.jpg,586,78.5063691683675,97.4996600677617,2.23939320698072,1120
509,2,125,1454.jpg,673,74.6542028287758,62.6945047782768,2.99067090073943,589
509,2,125,1454.jpg,2135,71.9253084803951,62.6945047782768,0.51052204374162,589
509,2,44,1457.jpg,856,105.029757688,151.534560734108,2.35583669480339,21627
509,2,44,1457.jpg,846,94.033238804159,60.9106283587566,1.72098623767123,8120
509,2,44,1457.jpg,423,81.1803547664089,59.62458158185,4.00652145294669,3048
509,2,44,1457.jpg,551,176.083076983565,151.534560734108,2.33947722359298,21627
509,2,2,1462.jpg,688,122.230315388614,144.726365544361,2.51918651585227,6370
509,2,2,1462.jpg,717,108.260103454597,159.20075148788,2.80399525335255,11769
509,2,14,1477.jpg,1189,136.364401513005,148.639222812998,NaN,2279
509,2,14,1477.jpg,843,162.868812238562,148.639222812998,0.928525307789986,2279
509,2,145,1482.jpg,621,117.933243828871,117.450924473607,2.71372771546697,1231
509,2,145,1482.jpg,425,144.458471541132,150.760856129176,4.26687688409775,979
509,2,51,1484.jpg,451,125.730863355025,110.212036943597,2.54212343399969,417
509,2,51,1484.jpg,732,101.61323732664,110.212036943597,1.52757500019994,417
509,2,51,1484.jpg,576,74.6408065336917,136.85833850837,1.86505428198422,6752
509,2,33,1490.jpg,435,98.5203024761902,NaN,NaN,118285
509,2,33,1490.jpg,448,104.432992871027,NaN,2.68811171432241,118285
509,2,33,1490.jpg,407,112.04128703295,86.045678166905,4.24851242445688,10611
509,2,33,1490.jpg,346,92.1805293974818,NaN,3.91008239482329,118285
509,2,28,1499.jpg,790,110.68536488624,127.657735902311,2.7700984474879,14601
509,2,28,1499.jpg,946,127.327334064607,127.657735902311,1.08459249503775,14601
