"","b_Intercept","sd_subject_id__Intercept","Intercept","r_subject_id[401,Intercept]","r_subject_id[402,Intercept]","r_subject_id[403,Intercept]","r_subject_id[404,Intercept]","r_subject_id[405,Intercept]","r_subject_id[406,Intercept]","r_subject_id[407,Intercept]","r_subject_id[408,Intercept]","r_subject_id[409,Intercept]","r_subject_id[410,Intercept]","r_subject_id[411,Intercept]","r_subject_id[412,Intercept]","r_subject_id[413,Intercept]","r_subject_id[415,Intercept]","r_subject_id[416,Intercept]","r_subject_id[417,Intercept]","r_subject_id[418,Intercept]","r_subject_id[419,Intercept]","r_subject_id[420,Intercept]","r_subject_id[421,Intercept]","r_subject_id[422,Intercept]","r_subject_id[423,Intercept]","r_subject_id[424,Intercept]","r_subject_id[425,Intercept]","r_subject_id[426,Intercept]","r_subject_id[427,Intercept]","lprior","lp__"
"11",0.018879378,0.0063636653,0.018879378,-0.0015866556,-0.00032268331,0.00050972359,-0.015649657,0.0039233451,-0.0093804567,0.00048242022,0.010408407,-0.0084937947,0.004766058,-0.0053342666,-1.7334914e-05,-0.0089518131,-0.010103325,0.0030622162,0.0049067145,0.0008048216,-0.00097838791,0.0033031019,-0.0085355475,-0.011315231,0.0017382748,-0.0030277692,-0.016819781,0.014213506,-0.0065354853,-1.3308465,-2005.1956
"12",0.097960764,0.011127693,0.097960764,0.0072043363,0.0068297114,-0.0025000628,-0.0086262226,0.019489844,-0.014636342,0.014617461,-0.0011682522,0.0064137774,-0.017290157,0.0042907663,-0.0017752355,-0.0057840728,0.00093606439,0.0062421833,-0.0010974861,0.01023695,-0.0064010013,0.0015539638,-0.016827838,0.0044968762,-0.012517821,-0.0032894791,-0.015051731,-0.0062584373,-0.008184265,-1.3376638,-1995.1811
"13",0.075549612,0.0067619498,0.075549612,0.0012769682,0.002110177,0.0032108346,-0.0055388089,0.010646637,0.00065351893,0.0088281583,0.0085961864,-0.009571516,-0.0026658028,0.0012302374,-0.0075533114,-0.0055341701,0.007759649,0.0012472791,-0.0037771411,-0.0044222837,0.00086238931,0.0039087147,0.0066782083,-0.0047037553,0.010560076,-0.013941935,-0.0023417527,0.0055479553,0.0036836792,-1.332434,-1997.1632
"14",0.069038065,0.050259767,0.069038065,0.041619396,-0.012865186,-0.0034685806,-0.011037576,0.10972514,0.03431972,-0.12247639,0.047981585,0.077445951,-0.036039276,-0.046089275,-0.019615023,0.037942147,-0.12192817,-0.10649336,0.0030196093,0.066304197,0.081732632,-0.036207354,0.028570166,0.019889261,0.061497211,0.053518727,0.015177341,0.079722754,-0.092774031,-1.3757226,-2004.5489
"15",0.12317361,0.082290778,0.12317361,-0.050679061,0.068899142,0.053480334,-0.1208802,-0.22405758,-0.046174913,0.19053057,-0.054114538,-0.096237946,-0.07306839,0.10984206,0.061046767,-0.040293626,0.1158157,0.085496223,0.0092422629,-0.036884607,-0.035915073,-0.0026350236,-0.11681179,-0.19958241,-0.078761011,-0.056221404,-0.0024634764,-0.027596181,0.00027917052,-1.4100659,-1995.3116
"16",0.13341225,0.083187987,0.13341225,-0.032990957,-0.061879377,0.18817438,-0.080708834,-0.050685533,-0.079693221,-0.043998631,-0.099700311,-0.12630029,-0.11625835,0.083882538,0.091024039,0.040641267,-0.075830635,-0.001044611,-0.019828711,-0.074194855,0.079327495,0.0038667975,-0.041474106,-0.15140319,0.13289394,-0.048291003,0.027949964,-0.02937472,-0.19188846,-1.4115469,-1993.3708
"17",0.11525373,0.16500309,0.11525373,-0.02708453,-0.014557397,0.40741825,-0.21099477,-0.20063776,-0.0078372524,-0.10516015,-0.24764285,-0.14238259,-0.23941578,0.096222681,0.27366714,0.13956036,-0.14561964,-0.035411543,-0.055625513,-0.2017298,0.13265646,0.13369204,-0.079536198,-0.38641046,0.27910211,-0.038579192,-0.064987485,-0.12439222,-0.24643937,-1.4923586,-1994.4015
"18",0.20072378,0.066187602,0.20072378,-0.060003746,0.081691662,0.062252875,0.076646486,-0.069917415,-0.082681701,-0.034165652,-0.036875764,0.090448017,0.010615444,-0.011998775,-0.084599468,-0.045016021,0.044830024,0.034752532,-0.088127242,-0.052311394,0.088534581,-0.031781802,0.081489941,-0.14643006,0.029668254,-0.017285369,-0.060394253,-0.033413045,0.01214553,-1.3995446,-2002.0413
"19",-0.061338369,0.044294095,-0.061338369,0.056211392,-0.040769661,0.015739682,-0.013170721,0.022097885,0.0068394386,0.038250756,-0.015886053,-0.067040145,-0.11807384,-0.011295959,0.048295715,0.015116913,0.019500996,0.048524095,0.03356585,0.034408305,-0.052549821,0.017226156,-0.016064181,0.012565326,-0.034876783,-0.1067623,-0.023285681,0.021209508,-0.050013186,-1.3695338,-2001.8624
"20",-0.044046744,0.019459375,-0.044046744,0.0099427935,-0.0049626901,-0.020576066,-0.0088790008,0.023446924,-0.0055733133,0.0069510273,0.0086986476,-0.01619974,-0.045334167,0.0089720932,0.036185387,0.014806757,0.027326928,0.016291417,0.044598249,0.011142622,-0.017517298,0.008623044,-0.0041081795,-0.021138162,-0.003926582,-0.044411705,-0.035539352,0.014722656,0.0051322211,-1.3442942,-2004.3938
